,EX_arg_L_m,EX_chol_m,EX_co2_m,EX_cys_L_m,EX_gal_m,EX_h_m,EX_hco3_m,EX_his_L_m,EX_ile_L_m,EX_inost_m,EX_leu_L_m,EX_lys_L_m,EX_met_L_m,EX_nh4_m,EX_o2_m,EX_phe_L_m,EX_pi_m,EX_thr_L_m,EX_trp_L_m,EX_tyr_L_m,EX_val_L_m,EX_h2o_m,EX_acac_m,EX_for_m,EX_ser_L_m,EX_urea_m
com_0.2532_0.3192_0.4276,0.009518527512939124,0.004555677592106353,-0.021556014335848417,0.001233890065149485,0.111,-0.20456584256926513,-0.2177865657718893,0.0485962950447958,0.007579636895013135,0.0006177266296379714,0.014453981794267455,0.015687845364602576,0.004054236708872617,-0.010671498008456862,0.1236278955952688,0.006874609847416189,0.032896572638533905,0.008284663942604003,0.0003525400186158748,0.004230427233731386,0.009342336988080355,,,,,
com_0.4812_0.097_0.4217,0.00951852751293953,0.004555677592103735,-0.226121856904608,0.0012338900651483106,0.111,,-0.01322072320321066,0.04859629504502437,0.007579636895010326,0.0006177266296393914,0.014453981794267344,0.015687845364594805,0.004054236708874013,-0.010671498008813583,0.12362789559524034,0.0068746098474145746,0.03289657263859413,0.008284663942606078,0.00035254001860584065,0.004230427233732064,0.009342336988069492,-0.2045658425679729,,,,
com_0.5509_0.0982_0.3509,0.009518527512938258,0.004555677592104874,-0.22612185690468234,0.0012338900651476248,0.111,,-0.013220723203209328,0.04859629504522834,0.007579636895005832,0.0006177266296408329,0.014453981794266262,0.015687845364598264,0.004054236708873692,-0.010671498009202845,0.12362789559535303,0.006874609847415382,0.03289657263873421,0.008284663942606258,0.00035254001861171794,0.0042304272337325656,0.009342336988079384,-0.20456584256805543,,,,
com_0.4571_0.1234_0.4195,0.009518527512936213,0.004555677592104158,-0.2261218569057547,0.001233890065145111,0.111,,-0.01322072320239176,0.048596295045102315,0.007579636895008827,0.0006177266296394025,0.014453981794265275,0.01568784536459456,0.004054236708870005,-0.0106714980092029,0.12362789559514333,0.006874609847410726,0.032896572638632375,0.008284663942606928,0.00035254001861567073,0.004230427233730961,0.009342336988075257,-0.20456584256794386,,,,
com_0.3401_0.3906_0.2693,0.009518527512936597,0.0045556775921050665,-0.22612185690538045,0.0012338900651474027,0.111,,-0.013220723202576501,0.048596295045100754,0.007579636895009334,0.0006177266296392128,0.014453981794265047,0.01568784536459849,0.004054236708873414,-0.010671498009010037,0.12362789559528341,0.00687460984741445,0.0328965726387332,0.008284663942608045,0.00035254001861473994,0.00423042723373463,0.009342336988079207,-0.20456584256835614,,,,
com_0.1175_0.5289_0.3536,0.00951852751293664,0.0045556775921044195,-0.22612185690506426,0.0012338900651522877,0.111,,-0.013220723202905793,0.04859629504521498,0.007579636895009077,0.0006177266296380164,0.014453981794262768,0.015687845364596244,0.004054236708872678,-0.01067149800906534,0.12362789559532848,0.006874609847413435,0.03289657263876953,0.00828466394260472,0.00035254001861565,0.004230427233732041,0.009342336988077276,-0.2045658425682002,,,,
com_0.4215_0.3548_0.2236,0.00951852751302182,0.004555677592147112,-0.22612185690412545,0.0012338900651522877,0.111,,-0.013220723202609974,0.04859629504514104,0.00757963689507902,0.0006177266296479718,0.014453981794258901,0.015687845364739966,0.004054236708910469,-0.010671498009047976,0.12362789559451932,0.006874609847475401,0.03289657264475636,0.008284663942679462,0.000352540018615584,0.004230427233765815,0.009342336988163296,-0.20456584256810464,,,,
com_0.5378_0.4403_0.022,0.009516117873288323,0.004554524310639697,-0.021346965396765505,0.0012335777027057196,0.111,-0.2047844517973676,-0.21790003215210785,0.0485500607721017,0.007577718090492304,0.0006175702505590099,0.014450322731711004,0.01568387394631342,0.004053210368453225,-0.010567000502586533,0.12359553850191438,0.006872869522301368,0.03288824478702413,0.00828256665868293,0.0003524507722040328,0.004229356290229704,0.009339971951511844,,,,,
com_0.1444_0.4186_0.437,0.009518527512946143,0.004555677592107438,-0.02155601433668064,0.0012338900651513995,0.111,-0.20456584256819887,-0.21778656577129918,0.04859629504494518,0.007579636895006844,0.0006177266296375945,0.014453981794263049,0.015687845364593524,0.004054236708875048,-0.010671498008923658,0.12362789559524325,0.006874609847411926,0.03289657263879335,0.008284663942601762,0.00035254001861007456,0.004230427233732924,0.009342336988075847,,,,,
com_0.0921_0.3766_0.5313,0.009518527512936909,0.004555677592102394,-0.021556014337571483,0.0012338900651469586,0.111,-0.20456584256717747,-0.21778656577050493,0.04859629504537657,0.0075796368950121025,0.000617726629636809,0.01445398179426052,0.015687845364596446,0.0040542367088748,-0.010671498009446358,0.12362789559539325,0.006874609847414673,0.032896572638834276,0.00828466394260198,0.00035254001861146505,0.0042304272337347305,0.009342336988076978,,,,,
com_0.5715_0.1455_0.283,0.0095185275129898,0.0045556775921301315,-0.2261218569049568,0.0012338900651505114,0.111,,-0.013220723202392204,0.04859629504527337,0.00757963689505006,0.0006177266296420591,0.01445398179434142,0.01568784536467832,0.004054236708896081,-0.010671498009052115,0.12362789559547216,0.0068746098474512405,0.03289657263507545,0.00828466394264888,0.00035254001861177904,0.0042304272337568205,0.009342336988129061,-0.20456584256839072,,,,
com_0.2902_0.3749_0.3349,0.009518527512938255,0.004555677592104677,-0.22612185690495634,0.0012338900651402973,0.111,,-0.013220723202968077,0.04859629504514824,0.0075796368950108595,0.0006177266296366194,0.01445398179426049,0.015687845364597174,0.00405423670887304,-0.010671498008963906,0.12362789559535747,0.006874609847412393,0.032896572638717494,0.008284663942604567,0.0003525400186147336,0.0042304272337315265,0.00934233698807501,-0.2045658425681276,,,,
com_0.4434_0.3983_0.1583,0.009518527512936007,0.004555677592105328,-0.22612185690503528,0.0012338900651515938,0.111,,-0.013220723202821194,0.04859629504511388,0.007579636895009494,0.0006177266296380858,0.014453981794267887,0.015687845364597258,0.004054236708873066,-0.010671498008830976,0.12362789559537385,0.006874609847413432,0.03289657263874218,0.008284663942605556,0.00035254001861296787,0.004230427233732489,0.009342336988076584,-0.20456584256857702,,,,
com_0.2604_0.2724_0.4672,0.009518527512939474,0.00455567759210162,-0.021556014336711726,0.0012338900651465959,0.111,-0.20456584256825394,-0.2177865657711413,0.048596295045119045,0.0075796368950072236,0.0006177266296380736,0.014453981794265935,0.015687845364593982,0.004054236708875692,-0.010671498009019459,0.12362789559532666,0.0068746098474164975,0.03289657263875632,0.00828466394260459,0.00035254001861182544,0.0042304272337288975,0.009342336988079628,,,,,
com_0.7855_0.1754_0.0392,0.00951815277204616,0.004555498236770705,-0.2261233436964396,0.0012338414873662717,0.111,,-0.01320437166048527,0.048589104811253975,0.007579338487521858,0.0006177023099709201,0.014453412746385175,0.01568722773995554,0.004054077095080208,-0.010655246828494194,0.12362286350437604,0.00687433919657843,0.03289527751292966,0.00828433777846473,0.00035252613924433186,0.00423026068338452,0.009341969183742404,-0.2045998401073314,,,,
com_0.4561_0.4779_0.066,0.00951852751293693,0.004555677592103631,-0.2261218569046921,0.001233890065154064,0.111,,-0.013220723203112877,0.04859629504504693,0.007579636895009146,0.0006177266296387887,0.014453981794254677,0.01568784536459662,0.004054236708873087,-0.010671498008719573,0.12362789559536284,0.006874609847413299,0.03289657263874177,0.008284663942604992,0.00035254001861379327,0.004230427233731905,0.009342336988077175,-0.20456584256866073,,,,
com_0.518_0.2272_0.2548,0.009518527512935752,0.004555677592104356,-0.22612185690515574,0.0012338900651456264,0.111,,-0.0132207232026893,0.04859629504513041,0.007579636895009539,0.0006177266296421946,0.014453981794263708,0.015687845364592074,0.004054236708873653,-0.01067149800880681,0.1236278955953842,0.006874609847415315,0.03289657263871804,0.008284663942603764,0.0003525400186139508,0.004230427233730111,0.009342336988079293,-0.20456584256899313,,,,
com_0.2216_0.2516_0.5268,0.009518527512933844,0.00455567759210126,-0.22612185690523856,0.0012338900651502893,0.111,,-0.0132207232021182,0.04859629504473897,0.007579636895007618,0.0006177266296285295,0.0144539817942592,0.01568784536459428,0.004054236708872035,-0.010671498008514415,0.12362789559495961,0.006874609847408988,0.03289657263803284,0.008284663942606248,0.00035254001861730153,0.004230427233734213,0.009342336988071666,-0.20456584256869514,,,,
com_0.5293_0.0248_0.4459,0.009518527512937854,0.004555677592102564,-0.02155601433754928,0.0012338900651460705,0.111,-0.20456584256751675,-0.2177865657704996,0.048596295045373765,0.0075796368950159275,0.0006177266296458299,0.014453981794268496,0.01568784536459799,0.004054236708876492,-0.010671498009561981,0.1236278955954076,0.006874609847417155,0.03289657263877109,0.008284663942608362,0.0003525400186133098,0.004230427233738207,0.00934233698807614,,,,,
com_0.4109_0.1912_0.3979,0.009518527512943267,0.0045556775921056294,-0.02155601433696648,0.0012338900651495122,0.111,-0.20456584256781607,-0.2177865657711321,0.04859629504528424,0.007579636895021771,0.0006177266296481782,0.01445398179427102,0.015687845364606264,0.004054236708875952,-0.010671498009225237,0.12362789559547825,0.006874609847420435,0.03289657263874561,0.008284663942611799,0.00035254001861232006,0.004230427233735847,0.009342336988083372,,,,,
com_0.0168_0.6736_0.3096,0.009518527512937986,0.004555677592106165,-0.22612185690505582,0.001233890065149179,0.111,,-0.013220723202840956,0.04859629504517624,0.007579636895006141,0.0006177266296315768,0.014453981794265292,0.01568784536459602,0.0040542367088722735,-0.010671498009117295,0.12362789559528604,0.006874609847413822,0.032896572638686054,0.00828466394260286,0.00035254001861470666,0.004230427233730586,0.009342336988075274,-0.2045658425680661,,,,
com_0.2207_0.3631_0.4161,0.009518527512937788,0.004555677592103266,-0.22612185690481557,0.0012338900651451823,0.111,,-0.013220723202840401,0.04859629504508362,0.00757963689501055,0.0006177266296385345,0.014453981794266274,0.015687845364593958,0.0040542367088752555,-0.010671498008688437,0.12362789559541301,0.006874609847410997,0.032896572638789444,0.008284663942604189,0.00035254001861589494,0.004230427233734847,0.009342336988078197,-0.20456584256877958,,,,
com_0.5652_0.0592_0.3756,0.009518527512936857,0.004555677592102183,-0.226121856905447,0.00123389006513977,0.111,,-0.013220723202109319,0.04859629504479512,0.007579636895009713,0.0006177266296311648,0.014453981794255121,0.015687845364593268,0.004054236708873101,-0.010671498008495126,0.12362789559511903,0.0068746098474117175,0.03289657263851882,0.00828466394260237,0.00035254001861312746,0.004230427233734607,0.00934233698807535,-0.2045658425690493,,,,
com_0.3993_0.4298_0.1709,0.00951852751293628,0.004555677592104229,-0.2261218569048089,0.001233890065148291,0.111,,-0.013220723203091644,0.04859629504508602,0.0075796368950093234,0.0006177266296382632,0.014453981794263382,0.015687845364595932,0.004054236708871171,-0.010671498008962686,0.12362789559527466,0.006874609847412354,0.03289657263876883,0.008284663942603864,0.00035254001861357247,0.004230427233732694,0.009342336988077186,-0.20456584256786892,,,,
com_0.3625_0.1696_0.4679,0.00951852751293249,0.00455567759210807,-0.2261218569050243,0.0012338900651478468,0.111,,-0.013220723202972184,0.04859629504512529,0.007579636895004892,0.0006177266296392176,0.014453981794265776,0.015687845364591613,0.004054236708873131,-0.010671498009030616,0.12362789559535053,0.006874609847411778,0.03289657263873638,0.008284663942604655,0.0003525400186165005,0.004230427233731525,0.009342336988074098,-0.20456584256842208,,,,
com_0.4208_0.0526_0.5266,0.009518527512943626,0.004555677592111844,-0.2261218569045531,0.0012338900651462925,0.111,,-0.013220723203748008,0.048596295045326574,0.00757963689501332,0.0006177266296419307,0.014453981794278578,0.015687845364608575,0.004054236708878987,-0.010671498009575665,0.12362789559538374,0.006874609847420494,0.032896572638752654,0.00828466394261363,0.00035254001861343326,0.004230427233734643,0.009342336988095454,-0.20456584256683108,,,,
com_0.2172_0.4586_0.3242,0.00951852751282545,0.004555677592052001,-0.2261218569038892,0.0012338900651451823,0.111,,-0.013220723201196272,0.04859629504404819,0.007579636894918497,0.0006177266296297591,0.014453981794259697,0.01568784536441458,0.00405423670882452,-0.010671498006253671,0.12362789559512713,0.0068746098473349,0.03289657263846525,0.0082846639425067,0.0003525400186080155,0.004230427233677573,0.009342336987967789,-0.2045658425734691,,,,
com_0.2039_0.4566_0.3395,0.009518527512931495,0.004555677592104132,-0.22612185690491415,0.0012338900651505114,0.111,,-0.013220723203151152,0.04859629504519144,0.007579636895006025,0.000617726629640759,0.014453981794263271,0.015687845364595235,0.00405423670887399,-0.010671498009181291,0.12362789559528232,0.0068746098474142675,0.032896572638656967,0.008284663942602608,0.0003525400186132035,0.0042304272337334425,0.009342336988076868,-0.2045658425676078,,,,
com_0.4642_0.0963_0.4394,0.009518527512943607,0.0045556775921088465,-0.021556014336913565,0.0012338900651496232,0.111,-0.20456584256796617,-0.21778656577118705,0.04859629504517835,0.007579636895011257,0.0006177266296390607,0.01445398179427608,0.015687845364607187,0.0040542367088759156,-0.01067149800905726,0.12362789559535776,0.006874609847415369,0.0328965726387882,0.00828466394261339,0.00035254001861665643,0.004230427233737473,0.00934233698808205,,,,,
com_0.3051_0.1259_0.569,0.009518527512944661,0.0045556775921087676,-0.22612185690508413,0.0012338900651548013,0.111,,-0.013220723203344109,0.04859629504534046,0.007579636895012789,0.0006177266296491707,0.014453981794283739,0.015687845364619063,0.004054236708875339,-0.01067149800947166,0.12362789559549535,0.006874609847423884,0.03289657263867528,0.008284663942617867,0.0003525400186145537,0.0042304272337344425,0.009342336988085558,-0.20456584256731183,,,,
com_0.3054_0.3078_0.3869,0.009518527512594105,0.004555677592178824,-0.22612185690829456,0.001233890065149193,0.111,,-0.013220723201731233,0.048596295045220846,0.007579636895132565,0.0006177266296485038,0.01445398179426912,0.015687845364598666,0.004054236708938523,-0.010671498008638824,0.12362789559547359,0.006874609847524506,0.03289657263918745,0.008284663942740625,0.00035254001862490195,0.004230427233802101,0.009342336988229586,-0.20456584256824895,,,,
com_0.3919_0.1714_0.4368,0.009518527512949838,0.004555677592109171,-0.22612185690487263,0.0012338900651453575,0.111,,-0.013220723203358098,0.04859629504534863,0.007579636895017261,0.0006177266296334342,0.014453981794280812,0.0156878453646089,0.004054236708876638,-0.010671498009257076,0.12362789559560082,0.006874609847418981,0.0328965726388904,0.00828466394261554,0.00035254001860909656,0.0042304272337389025,0.009342336988087573,-0.20456584256768673,,,,
com_0.6739_0.1656_0.1605,0.009518527512935932,0.004555677592103213,-0.2261218569051343,0.0012338900651454182,0.111,,-0.013220723202921558,0.04859629504516022,0.007579636895007851,0.0006177266296383595,0.014453981794271542,0.01568784536459684,0.004054236708873207,-0.010671498008991583,0.12362789559535246,0.00687460984741195,0.03289657263875229,0.008284663942603751,0.0003525400186123237,0.004230427233732826,0.009342336988076313,-0.20456584256819987,,,,
com_0.5867_0.3055_0.1078,0.009518527512936486,0.004555677592104952,-0.22612185690459596,0.0012338900651454043,0.111,,-0.013220723203455437,0.04859629504516991,0.007579636895010182,0.0006177266296394561,0.014453981794266185,0.01568784536459861,0.004054236708872833,-0.01067149800903096,0.1236278955953792,0.0068746098474132405,0.03289657263873545,0.008284663942605592,0.00035254001861358174,0.004230427233732759,0.009342336988078091,-0.20456584256782273,,,,
com_0.3173_0.4693_0.2134,0.009518527512936546,0.004555677592102906,-0.22612185690500564,0.0012338900651474027,0.111,,-0.013220723202930884,0.04859629504517352,0.007579636895006472,0.0006177266296395418,0.014453981794261788,0.01568784536459754,0.00405423670887343,-0.010671498009011212,0.12362789559535263,0.006874609847414661,0.032896572638732746,0.008284663942604348,0.0003525400186126979,0.0042304272337309184,0.009342336988076025,-0.20456584256813903,,,,
com_0.4764_0.2062_0.3174,0.009518527512936874,0.004555677592100931,-0.2261218569051644,0.001233890065149179,0.111,,-0.01322072320251405,0.04859629504511195,0.007579636895006589,0.0006177266296420288,0.014453981794261937,0.01568784536459433,0.0040542367088728,-0.010671498008780518,0.12362789559533248,0.006874609847413207,0.032896572638739234,0.008284663942604482,0.00035254001861969404,0.004230427233731681,0.009342336988073482,-0.20456584256860033,,,,
com_0.4486_0.3943_0.1571,0.009518527512937072,0.004555677592103717,-0.22612185690489284,0.0012338900651442941,0.111,,-0.013220723202946871,0.04859629504506341,0.007579636895009744,0.0006177266296389882,0.01445398179426769,0.015687845364596175,0.004054236708872136,-0.010671498008779912,0.12362789559536333,0.006874609847413344,0.03289657263874325,0.008284663942603911,0.00035254001861175155,0.004230427233731775,0.0093423369880752,-0.20456584256859922,,,,
com_0.3295_0.4112_0.2592,0.009518527512939388,0.004555677592104549,-0.22612185690478537,0.0012338900651425178,0.111,,-0.013220723203064999,0.04859629504516254,0.007579636895009518,0.000617726629633628,0.014453981794256426,0.015687845364599586,0.0040542367088726005,-0.010671498008941922,0.12362789559538286,0.006874609847412424,0.03289657263876394,0.008284663942606612,0.0003525400186144285,0.0042304272337340115,0.009342336988077977,-0.2045658425682264,,,,
com_0.2669_0.438_0.295,0.009518527512937362,0.004555677592106135,-0.22612185690514952,0.0012338900651549523,0.111,,-0.013220723202494677,0.0485962950449513,0.0075796368950091,0.0006177266296377056,0.01445398179426268,0.015687845364597924,0.004054236708873789,-0.010671498008630782,0.1236278955952388,0.006874609847412111,0.03289657263865777,0.008284663942606088,0.00035254001861227327,0.004230427233732299,0.009342336988078851,-0.20456584256899535,,,,
com_0.3029_0.0431_0.654,0.009518527512940817,0.004555677592111371,-0.22612185690549702,0.0012338900651616136,0.111,,-0.013220723202632456,0.04859629504526553,0.007579636895009845,0.000617726629649058,0.014453981794270829,0.01568784536459948,0.004054236708873957,-0.010671498009188485,0.12362789559527845,0.00687460984741804,0.03289657263874303,0.008284663942601649,0.00035254001861173003,0.0042304272337369865,0.009342336988077788,-0.2045658425685878,,,,
com_0.4312_0.118_0.4508,0.009518527512938644,0.004555677592105277,-0.226121856904845,0.001233890065154064,0.111,,-0.013220723202995721,0.04859629504515334,0.007579636895007115,0.0006177266296359278,0.014453981794259559,0.015687845364589528,0.004054236708873736,-0.010671498009094418,0.12362789559532379,0.006874609847414733,0.03289657263883445,0.008284663942605904,0.0003525400186056505,0.004230427233738574,0.009342336988080211,-0.20456584256787624,,,,
com_0.3192_0.4275_0.2533,0.009518527512934336,0.004555677592101806,-0.22612185690515885,0.0012338900651469586,0.111,,-0.013220723202651163,0.04859629504510135,0.007579636895010253,0.000617726629641356,0.014453981794262084,0.015687845364589177,0.0040542367088733326,-0.010671498008811828,0.12362789559537864,0.006874609847412818,0.032896572638764575,0.00828466394260409,0.00035254001861189223,0.004230427233730756,0.009342336988076913,-0.20456584256882504,,,,
com_0.2229_0.4108_0.3663,0.009518527512937991,0.00455567759210363,-0.226121856905094,0.0012338900651331919,0.111,,-0.013220723202519213,0.04859629504502278,0.007579636895010605,0.0006177266296385369,0.01445398179429036,0.015687845364601168,0.004054236708870602,-0.01067149800857617,0.12362789559532678,0.006874609847414814,0.03289657263881609,0.008284663942606395,0.00035254001861243883,0.004230427233730589,0.009342336988078005,-0.20456584256909904,,,,
com_0.377_0.3485_0.2745,0.009518527512938484,0.0045556775921045635,-0.02155601433641996,0.0012338900651429618,0.111,-0.2045658425685557,-0.21778656577156097,0.048596295045222795,0.007579636895006432,0.0006177266296404428,0.014453981794264024,0.015687845364597358,0.004054236708874426,-0.010671498008983902,0.12362789559541575,0.0068746098474155165,0.032896572638786654,0.00828466394260515,0.00035254001861281044,0.004230427233730723,0.009342336988078287,,,,,
com_0.1654_0.1359_0.6987,0.00951852751293686,0.004555677592105801,-0.2261218569054142,0.0012338900651577417,0.111,,-0.013220723202167939,0.04859629504492172,0.007579636895007393,0.0006177266296398512,0.014453981794268203,0.01568784536459359,0.004054236708874281,-0.010671498008650747,0.12362789559517846,0.006874609847413243,0.03289657263813076,0.008284663942601543,0.00035254001861529717,0.004230427233737192,0.009342336988073949,-0.20456584256941013,,,,
com_0.3609_0.3615_0.2777,0.009518527512936536,0.004555677592103647,-0.22612185690521747,0.0012338900651576168,0.111,,-0.013220723202512774,0.04859629504500078,0.00757963689501163,0.0006177266296377996,0.014453981794263205,0.015687845364596536,0.004054236708873388,-0.010671498008608156,0.12362789559533074,0.006874609847414777,0.032896572638700834,0.008284663942604535,0.00035254001861895353,0.004230427233731147,0.009342336988074832,-0.20456584256908772,,,,
com_0.301_0.402_0.297,0.009518527512927536,0.004555677592100157,-0.22612185690498476,0.0012338900651416296,0.111,,-0.013220723202499451,0.04859629504493432,0.007579636895002616,0.0006177266296356765,0.014453981794248394,0.01568784536458072,0.004054236708866951,-0.010671498008431396,0.12362789559521067,0.0068746098474057995,0.0328965726386957,0.008284663942595213,0.0003525400186135664,0.004230427233728261,0.009342336988066227,-0.2045658425693313,,,,
com_0.141_0.4926_0.3664,0.009518527512937646,0.00455567759210595,-0.2261218569049186,0.0012338900651465146,0.111,,-0.013220723202938212,0.04859629504512079,0.007579636895003078,0.0006177266296389457,0.014453981794269932,0.015687845364595342,0.0040542367088704815,-0.010671498009014315,0.12362789559527093,0.0068746098474125475,0.03289657263869331,0.008284663942604024,0.0003525400186153426,0.004230427233733543,0.009342336988079791,-0.20456584256797417,,,,
com_0.4219_0.3592_0.2189,0.009518527512938694,0.0045556775921044915,-0.2261218569052969,0.0012338900651469586,0.111,,-0.01322072320264489,0.04859629504516093,0.007579636895010278,0.000617726629637927,0.014453981794277482,0.015687845364594916,0.004054236708872798,-0.010671498008938518,0.12362789559534437,0.006874609847413731,0.03289657263866962,0.008284663942603715,0.0003525400186134369,0.004230427233730918,0.009342336988077463,-0.20456584256845245,,,,
com_0.3059_0.4897_0.2045,0.009518527512935847,0.004555677592102212,-0.22612185690496345,0.0012338900651442941,0.111,,-0.01322072320276213,0.0485962950450202,0.007579636895009805,0.0006177266296391893,0.014453981794262383,0.015687845364596734,0.004054236708872895,-0.010671498008714767,0.12362789559529987,0.006874609847411871,0.03289657263867085,0.008284663942604832,0.00035254001861398143,0.004230427233731937,0.009342336988076806,-0.20456584256862007,,,,
com_0.5153_0.1461_0.3387,0.009518527512935474,0.0045556775921031046,-0.22612185690465836,0.0012338900651480244,0.111,,-0.013220723203821727,0.04859629504467493,0.007579636895014914,0.0006177266296371535,0.014453981794264447,0.015687845364596692,0.004054236708872201,-0.010671498007583931,0.12362789559555849,0.006874609847412159,0.032896572638686825,0.008284663942608043,0.00035254001861234624,0.00423042723373103,0.009342336988081458,-0.20456584256727728,,,,
com_0.3332_0.2379_0.4289,0.009518527512875317,0.004555677592075831,-0.22612185690772346,0.0012338900651396691,0.111,,-0.0132207231989101,0.048596295044752415,0.007579636894952797,0.0006177266296371864,0.014453981794265509,0.015687845364496238,0.004054236708849074,-0.01067149800802221,0.12362789559484291,0.006874609847370308,0.03289657263853092,0.008284663942553571,0.0003525400186109817,0.004230427233704496,0.009342336988019895,-0.20456584257121335,,,,
com_0.5214_0.2453_0.2332,0.009518527512932294,0.004555677592103619,-0.22612185690523856,0.0012338900651418516,0.111,,-0.0132207232024939,0.04859629504496785,0.007579636895005124,0.0006177266296398102,0.014453981794258762,0.01568784536459121,0.004054236708871422,-0.010671498008483458,0.12362789559529433,0.006874609847410397,0.0328965726386747,0.008284663942603163,0.0003525400186140331,0.004230427233735057,0.009342336988075288,-0.20456584256925137,,,,
com_0.3736_0.0321_0.5943,0.009518527512941103,0.004555677592106163,-0.021556014337003104,0.0012338900651528428,0.111,-0.2045658425681265,-0.2177865657708732,0.048596295045123646,0.007579636895008942,0.0006177266296381672,0.01445398179426894,0.015687845364592584,0.004054236708869531,-0.01067149800901996,0.12362789559527151,0.006874609847412144,0.032896572638587765,0.00828466394260574,0.00035254001861478564,0.004230427233736209,0.009342336988074426,,,,,
com_0.3272_0.4846_0.1882,0.009518527512936891,0.004555677592103815,-0.2261218569050718,0.0012338900651402973,0.111,,-0.013220723202748808,0.048596295045106444,0.007579636895007431,0.0006177266296364388,0.014453981794261158,0.01568784536459433,0.004054236708872613,-0.01067149800882004,0.12362789559535876,0.006874609847411597,0.03289657263876419,0.008284663942603264,0.000352540018616424,0.004230427233730652,0.009342336988076178,-0.2045658425686843,,,,
com_0.0076_0.6365_0.3559,0.009518527512937486,0.0045556775921054065,-0.22612185690509978,0.001233890065158505,0.111,,-0.013220723202848006,0.048596295045142075,0.007579636895009975,0.0006177266296451318,0.014453981794266798,0.015687845364599124,0.0040542367088710314,-0.010671498008894983,0.12362789559539651,0.006874609847414792,0.03289657263878969,0.008284663942605158,0.0003525400186118715,0.00423042723372907,0.009342336988079448,-0.2045658425684684,,,,
com_0.5149_0.4288_0.0564,0.009518527512920993,0.004555677592103842,-0.22612185690407577,0.0012338900651566176,0.111,,-0.013220723203774654,0.04859629504493342,0.0075796368949970876,0.0006177266296395059,0.014453981794242118,0.015687845364571157,0.004054236708866464,-0.010671498008530705,0.12362789559537132,0.006874609847402254,0.03289657263874659,0.008284663942591121,0.0003525400186133028,0.0042304272337254575,0.009342336988061998,-0.20456584256904486,,,,
com_0.1322_0.2965_0.5713,0.009518527512949543,0.0045556775921141435,-0.021556014337804186,0.0012338900651474027,0.111,-0.20456584256636923,-0.21778656577054534,0.04859629504524284,0.007579636895017596,0.0006177266296433338,0.014453981794281284,0.01568784536461422,0.00405423670887576,-0.010671498009487974,0.1236278955953985,0.006874609847418584,0.032896572638665196,0.008284663942616607,0.0003525400186117482,0.004230427233740848,0.009342336988084456,,,,,
com_0.5653_0.356_0.0787,0.009518527512934825,0.004555677592104298,-0.226121856904837,0.0012338900651462925,0.111,,-0.013220723203172469,0.04859629504529499,0.007579636895008558,0.0006177266296386831,0.014453981794262749,0.015687845364595287,0.004054236708872567,-0.010671498009178396,0.1236278955954368,0.006874609847412593,0.03289657263871382,0.008284663942604523,0.00035254001861404665,0.004230427233731957,0.009342336988076554,-0.2045658425678396,,,,
com_0.083_0.4952_0.4218,0.009518527512935514,0.00455567759210733,-0.22612185690534137,0.0012338900651407414,0.111,,-0.013220723202649332,0.048596295045180773,0.007579636895011674,0.0006177266296416287,0.014453981794262046,0.015687845364596678,0.00405423670887555,-0.010671498009009966,0.12362789559536501,0.006874609847410475,0.03289657263876623,0.008284663942606879,0.0003525400186148113,0.004230427233731329,0.009342336988079736,-0.20456584256848043,,,,
com_0.3108_0.457_0.2323,0.009518527512929434,0.004555677592100018,-0.22612185690483066,0.0012338900651478468,0.111,,-0.013220723202990392,0.048596295045053896,0.007579636895001053,0.0006177266296370297,0.014453981794243622,0.015687845364581034,0.004054236708867976,-0.010671498008757163,0.12362789559528746,0.006874609847407611,0.032896572638711916,0.008284663942597794,0.0003525400186133077,0.004230427233726518,0.009342336988067591,-0.2045658425688971,,,,
com_0.4005_0.2015_0.398,0.00951852751294216,0.004555677592103916,-0.2261218569052339,0.001233890065152038,0.111,,-0.01322072320329054,0.04859629504527564,0.007579636895012385,0.0006177266296397675,0.01445398179427173,0.01568784536460124,0.004054236708874253,-0.010671498009259326,0.12362789559532171,0.006874609847415558,0.032896572638651846,0.008284663942609214,0.0003525400186149444,0.004230427233734961,0.009342336988081451,-0.20456584256699917,,,,
com_0.5787_0.22_0.2013,0.009518527512936177,0.0045556775921038505,-0.22612185690488307,0.001233890065153287,0.111,,-0.01322072320304768,0.04859629504517963,0.007579636895007232,0.00061772662963875,0.014453981794262577,0.015687845364596772,0.004054236708871835,-0.010671498009093248,0.12362789559534892,0.006874609847413839,0.03289657263873302,0.008284663942606347,0.00035254001861382574,0.0042304272337316505,0.009342336988076362,-0.2045658425679986,,,,
com_0.0058_0.0557_0.9384,0.009518527512896491,0.00455567759208843,-0.22612185690504094,0.0012338900651428625,0.111,,-0.013220723202028162,0.048596295044782835,0.007579636894994687,0.000617726629632128,0.014453981794209937,0.01568784536453163,0.004054236708854799,-0.010671498008337665,0.12362789559495381,0.006874609847387903,0.03289657263866809,0.008284663942574797,0.0003525400186179896,0.004230427233719999,0.009342336988044627,-0.20456584256938004,,,,
